시도,시군구,월,PM25,PM10,SO2,O3,NO2,CO
경기도,고양,201908,16,26,0.003,0.034,0.012,0.3
경기도,광주,201908,12,28,0.002,0.032,0.016,0.5
경기도,군포,201908,14*,31*,0.003*,0.034*,0.019*,0.4*
경기도,시흥,201908,17,33,0.003,0.037,0.018,0.5
경기도,부천,201908,24,36,0.005,0.034,0.019,0.5
경기도,남양주,201908,15,28,0.002,0.028,0.013,0.4
경기도,용인,201908,15,28,0.002,0.03,0.014,0.5
경기도,김포,201908,14,25,0.003,0.039,0.01,0.3
경기도,오산,201908,11,28,0.003,0.031,0.02,0.4
경기도,하남,201908,12,25,0.003,0.029,0.022,0.4
경기도,화성,201908,17,31,0.005,0.038,0.012,0.4
경기도,양주,201908,15,24,0.002,0.031,0.01,0.3
경기도,동두천,201908,12,25,0.003,0.035,0.008,0.3
경기도,안성,201908,15,26,0.002,0.034,0.011,0.6
경기도,이천,201908,14,24,0.003,0.033,0.01,0.4
경기도,파주,201908,18,30,0.002,0.036,0.012,0.5
경기도,포천,201908,13,27,0.003,0.032,0.011,0.3
경기도,연천,201908,8,21,0.002,0.034,0.005,0.3
경기도,가평,201908,10,20,0.003,0.028,0.006,0.3
경기도,양평,201908,16,28,0.002,0.027,0.006,0.4
경기도,도평균,201908,16,29,0.003,0.033,0.015,0.4
경기도,수원,201907,18,30,0.003,0.033,0.015,0.5
경기도,안양,201907,17,32,0.003,0.034,0.015,0.4
경기도,성남,201907,17,29,0.003,0.032,0.018,0.5
경기도,의정부,201907,18,30,0.003,0.036,0.015,0.4
경기도,광명,201907,17,32,0.003,0.036,0.022,0.4
경기도,안산,201907,16,29,0.003,0.032,0.014,0.4
경기도,평택,201907,21,35,0.004,0.038,0.012,0.3
경기도,과천,201907,14,32,0.003,0.03,0.017,0.5
경기도,구리,201907,20,30,0.002,0.036,0.016,0.3
경기도,의왕,201907,18,27,0.003,0.033,0.016,0.6
경기도,고양,201907,21,30,0.003,0.037,0.011,0.3
경기도,광주,201907,13,27,0.002,0.034,0.017,0.4
경기도,군포,201907,20,43,0.004,0.041,0.014,0.4
경기도,시흥,201907,20,33,0.004,0.035,0.016,0.4
경기도,부천,201907,28,39,0.004,0.031,0.019,0.4
경기도,남양주,201907,17,30,0.003,0.033,0.014,0.4
경기도,용인,201907,15,27,0.002,0.032,0.013,0.5
경기도,김포,201907,18,27,0.003,0.037,0.009,0.3
경기도,오산,201907,17,27,0.003,0.031,0.017,0.3
경기도,하남,201907,12,24,0.003,0.032,0.019,0.3
경기도,화성,201907,22,33,0.005,0.037,0.011,0.4
경기도,양주,201907,19,25,0.002,0.036,0.01,0.3
경기도,동두천,201907,17,24,0.002,0.04,0.008,0.2
경기도,안성,201907,13,23,0.002,0.036,0.011,0.5
경기도,이천,201907,17,24,0.003,0.037,0.009,0.4
경기도,파주,201907,19,30,0.002,0.035,0.013,0.5
경기도,포천,201907,15,27,0.003,0.036,0.018,0.3
경기도,여주,201907,11**,20,0.005,0.037,0.01,0.3
경기도,연천,201907,11,23,0.002,0.04,0.006,0.4
경기도,가평,201907,8,19,0.003,0.036*,0.008,0.3
경기도,양평,201907,15,26,0.002,0.031,0.008,0.4
경기도,도평균,201907,18,30,0.003,0.034,0.014,0.4
경기도,수원,201906,19,30,0.003,0.044,0.02,0.5
경기도,안양,201906,17,35,0.003,0.039,0.02,0.4
경기도,성남,201906,17,30,0.003,0.04,0.022,0.5
경기도,의정부,201906,18,31,0.003,0.044,0.016,0.4
경기도,광명,201906,17,34,0.003,0.038,0.025,0.4
경기도,안산,201906,16,28,0.005,0.039,0.019,0.4
경기도,평택,201906,26,39,0.005,0.045,0.013,0.3
경기도,과천,201906,14,33,0.003,0.038,0.021,0.5
경기도,구리,201906,17*,29*,0.003*,0.040*,0.018*,0.3*
경기도,의왕,201906,18,29,0.003,0.04,0.021,0.5
경기도,고양,201906,19,31,0.003,0.044,0.013,0.4
경기도,광주,201906,16,32,0.004,0.041,0.021,0.4
경기도,군포,201906,19,42,0.004,0.046,0.016,0.4
경기도,시흥,201906,23,36,0.006,0.041,0.02,0.4
경기도,부천,201906,25,41,0.004,0.038,0.024,0.4
경기도,남양주,201906,19,32,0.003,0.042,0.017,0.4
경기도,용인,201906,18,32,0.003,0.042,0.017,0.5
경기도,김포,201906,17,27,0.003,0.046,0.009,0.3
경기도,오산,201906,20,26,0.003,0.042,0.019,0.4
경기도,하남,201906,12,25,0.003,0.038,0.024,0.4
경기도,화성,201906,23,34,0.005,0.046,0.012,0.4
경기도,양주,201906,17,27,0.003,0.044,0.011,0.3
경기도,동두천,201906,20,28,0.003,0.044,0.008,0.3
경기도,안성,201906,17,30,0.002,0.052,0.012,0.5
경기도,이천,201906,22,34,0.004,0.048,0.011,0.4
경기도,파주,201906,18,31,0.002,0.046,0.013,0.4
경기도,포천,201906,16,26,0.003,0.045,0.014,0.3
경기도,여주,201906,21,35,0.004,0.047,0.012,0.3
경기도,연천,201906,12,24,0.003,0.044,0.005,0.4
경기도,가평,201906,13,20,0.004*,0.042,0.008,0.4
경기도,양평,201906,18,30,0.002,0.042,0.01,0.4
경기도,도평균,201906,19,32,0.004,0.042,0.017,0.4
경기도,수원,201905,28,53,0.004,0.049,0.026,0.6
경기도,안양,201905,26,61,0.004,0.043,0.027,0.5
경기도,성남,201905,24,51,0.004,0.045,0.029,0.5
경기도,의정부,201905,25,51,0.004,0.052,0.022,0.5
경기도,광명,201905,26,60,0.004,0.046,0.031,0.5
경기도,안산,201905,25,52,0.006,0.046,0.023,0.4
경기도,평택,201905,33,67,0.006,0.05,0.017,0.4
경기도,과천,201905,23,56,0.004,0.044,0.027,0.5
경기도,구리,201905,26,52,0.004,0.046,0.025,0.4
경기도,의왕,201905,28,51,0.004,0.042,0.028,0.6
경기도,고양,201905,30,56,0.004,0.048,0.018,0.5
경기도,광주,201905,28,56,0.007,0.044,0.028,0.5
경기도,군포,201905,28,67,0.005,0.049,0.021,0.4
경기도,시흥,201905,37,68,0.007,0.048,0.026,0.5
경기도,부천,201905,35,64,0.006,0.043,0.027,0.5
경기도,남양주,201905,26,53,0.004,0.046,0.023,0.5
경기도,용인,201905,28,56,0.003,0.048,0.022,0.5
경기도,김포,201905,31,59,0.005,0.051,0.014,0.3
경기도,오산,201905,29,54,0.004,0.047,0.026,0.4
경기도,하남,201905,19,49,0.004,0.04,0.033,0.5
경기도,화성,201905,31,59,0.005,0.052,0.015,0.5
경기도,양주,201905,24,53,0.004,0.055,0.015,0.4
경기도,동두천,201905,28,51,0.004,0.054,0.011,0.4
경기도,안성,201905,27,58,0.003,0.058,0.016,0.5
경기도,이천,201905,28,57,0.004,0.056,0.015,0.5
경기도,파주,201905,29,61,0.003,0.048,0.02,0.5
경기도,포천,201905,24,47,0.004,0.056,0.013,0.4
경기도,여주,201905,30,57,0.003,0.05,0.016,0.5
경기도,연천,201905,22,43,0.004,0.055,0.007,0.5
경기도,가평,201905,22,32,0.003,0.051,0.01,0.5
경기도,양평,201905,23,49,0.003,0.05,0.011,0.4
경기도,도평균,201905,28,56,0.004,0.048,0.022,0.5
경기도,수원,201904,20,41,0.003,0.03,0.029,0.5
경기도,안양,201904,19,48,0.004,0.026,0.03,0.5
경기도,성남,201904,16,40,0.003,0.03,0.029,0.5
경기도,의정부,201904,16,39,0.004,0.038,0.023,0.5
경기도,광명,201904,20,47,0.003,0.029,0.033,0.5
경기도,안산,201904,18,42,0.005,0.032,0.026,0.4
경기도,평택,201904,26,56,0.004,0.032,0.021,0.4
경기도,과천,201904,16,43,0.003,0.028,0.028,0.5
경기도,구리,201904,20,41,0.003,0.031,0.024,0.4
경기도,의왕,201904,20,41,0.003,0.028,0.029,0.5
경기도,고양,201904,21,44,0.003,0.035,0.02,0.4
경기도,광주,201904,22,46,0.005,0.027,0.027,0.5
경기도,군포,201904,22,56,0.003,0.032,0.024,0.4
경기도,시흥,201904,30,55,0.005,0.03,0.03,0.5
경기도,부천,201904,28,57,0.004,0.029,0.027,0.5
경기도,남양주,201904,19,41,0.003,0.033,0.023,0.4
경기도,용인,201904,18,43,0.003,0.029,0.029,0.5
경기도,김포,201904,22,47,0.003,0.038,0.015,0.3
경기도,오산,201904,25,50,0.004,0.033,0.03,0.4
경기도,하남,201904,13,39,0.004,0.028,0.033,0.4
경기도,화성,201904,23,48,0.005,0.036,0.018,0.4
경기도,양주,201904,19,40,0.003,0.04,0.015,0.4
경기도,동두천,201904,21,42,0.003,0.039,0.015,0.3
경기도,안성,201904,25,47,0.002,0.04,0.017,0.4
경기도,이천,201904,23,46,0.004,0.037,0.017,0.4
경기도,파주,201904,22,45,0.003,0.033,0.022,0.5
경기도,포천,201904,18,40,0.004,0.04,0.013,0.4
경기도,여주,201904,23,43,0.003,0.033,0.019,0.5
경기도,연천,201904,16,36,0.004,0.04,0.009,0.4
경기도,가평,201904,16,28,0.003,0.038,0.009,0.4
경기도,양평,201904,16,38,0.002,0.034,0.012,0.4
경기도,도평균,201904,21,45,0.004,0.032,0.024,0.4
경기도,수원,201903,46,69,0.004,0.025,0.034,0.7
경기도,안양,201903,46,74,0.004,0.024,0.033,0.6
경기도,성남,201903,42,67,0.004,0.028,0.036,0.6
경기도,의정부,201903,44,65,0.004,0.031,0.031,0.7
경기도,광명,201903,49,76,0.004,0.028,0.039,0.6
경기도,안산,201903,42,71,0.005,0.032,0.029,0.6
경기도,평택,201903,53,85,0.005,0.032,0.024,0.5
경기도,과천,201903,44,67,0.004,0.027,0.033,0.7
경기도,구리,201903,44,67,0.004,0.027,0.028,0.5
경기도,의왕,201903,49,72,0.004,0.023,0.034,0.7
경기도,고양,201903,46,70,0.004,0.032,0.025,0.5
경기도,광주,201903,51,80,0.007,0.022,0.035,0.6
경기도,군포,201903,44,78,0.004,0.03,0.027,0.6
경기도,시흥,201903,54,85,0.005,0.029,0.033,0.6
경기도,부천,201903,51,82,0.005,0.029,0.029,0.6
경기도,남양주,201903,44,67,0.003,0.03,0.029,0.6
경기도,용인,201903,49,65,0.003,0.026,0.036,0.6
경기도,김포,201903,47,75,0.004,0.035,0.018,0.5
경기도,오산,201903,54,77,0.004,0.03,0.034,0.6
경기도,하남,201903,39,78,0.004,0.026,0.038,0.6
경기도,화성,201903,51,75,0.005,0.033,0.019,0.5
경기도,양주,201903,46,70,0.004,0.04,0.02,0.5
경기도,동두천,201903,44,68,0.005,0.033,0.022,0.5
경기도,안성,201903,54,78,0.003,0.038,0.021,0.6
경기도,이천,201903,50,73,0.004,0.032,0.019,0.5
경기도,파주,201903,49,71,0.004,0.03,0.026,0.6
경기도,포천,201903,44,70,0.006,0.034,0.017,0.6
경기도,여주,201903,51,71,0.004,0.031,0.024,0.6
경기도,연천,201903,37,57,0.004,0.034,0.013,0.5
경기도,가평,201903,37,50,0.003,0.034,0.012,0.6
경기도,양평,201903,41,66,0.003,0.031,0.021,0.5
경기도,도평균,201903,47,72,0.004,0.03,0.028,0.6
경기도,수원,201902,36,58,0.004,0.015,0.039,0.7
경기도,안양,201902,36,61,0.004,0.015,0.04,0.7
경기도,성남,201902,34,57,0.004,0.017,0.04,0.7
경기도,의정부,201902,30,55,0.005,0.022,0.032,0.7
경기도,광명,201902,37,62,0.004,0.018,0.038,0.7
경기도,안산,201902,35,61,0.005,0.02,0.032,0.6
경기도,평택,201902,42,70,0.006,0.021,0.027,0.5
경기도,과천,201902,36,59,0.004,0.016,0.036,0.8
경기도,구리,201902,38,62,0.004,0.018,0.029,0.5
경기도,의왕,201902,39,61,0.004,0.014,0.039,0.7
경기도,고양,201902,34,55,0.005,0.022,0.027,0.6
경기도,광주,201902,45,69,0.006,0.012,0.038,0.7
경기도,군포,201902,32,63,0.004,0.018,0.035,0.6
경기도,시흥,201902,41,68,0.005,0.019,0.035,0.7
경기도,부천,201902,40,66,0.005,0.019,0.031,0.7
경기도,남양주,201902,37,58,0.003,0.019,0.029,0.6
경기도,용인,201902,42,58*,0.003,0.015,0.043,0.6
경기도,김포,201902,36,58,0.004,0.025,0.02,0.5
경기도,오산,201902,41,65,0.004,0.019,0.034,0.6
경기도,하남,201902,39,75,0.004,0.015,0.039,0.7
경기도,화성,201902,40,61,0.004,0.021,0.024,0.6
경기도,양주,201902,38,61,0.004,0.029,0.021,0.5
경기도,동두천,201902,36,57,0.005,0.025,0.023,0.5
경기도,안성,201902,48,68,0.003,0.024,0.025,0.6
경기도,이천,201902,47,67,0.004,0.019,0.025,0.6
경기도,파주,201902,39,60,0.004,0.022,0.026,0.7
경기도,포천,201902,38,68,0.005,0.025,0.017,0.7
경기도,여주,201902,47,67,0.004,0.017,0.024,0.7
경기도,연천,201902,29,46,0.004,0.025,0.013,0.5
경기도,가평,201902,32,45,0.003,0.024,0.016,0.6
경기도,양평,201902,36,60,0.003,0.022,0.022,0.6
경기도,도평균,201902,38,61,0.004,0.019,0.031,0.6
경기도,수원,201901,39,66,0.004,0.01,0.045,0.8
경기도,안양,201901,40,74,0.004,0.01,0.045,0.8
경기도,성남,201901,38,67,0.005,0.011,0.044,0.7
경기도,의정부,201901,38,73,0.005,0.014,0.038,0.8
경기도,광명,201901,42,73,0.005,0.012,0.043,0.8
경기도,안산,201901,38,69,0.005,0.015,0.036,0.7
경기도,평택,201901,45,80,0.006,0.015,0.03,0.6
경기도,과천,201901,39,66,0.005,0.011,0.039,0.9
경기도,구리,201901,42,77,0.004,0.012,0.036,0.6
경기도,의왕,201901,42,71,0.004,0.01,0.042,0.8
경기도,고양,201901,38,68,0.006,0.015,0.032,0.7
경기도,광주,201901,50,79,0.006,0.008,0.042,0.8
경기도,군포,201901,35,72,0.005,0.013,0.039,0.7
경기도,시흥,201901,43,79,0.005,0.014,0.039,0.8
경기도,부천,201901,43,79,0.005,0.013,0.034,0.7
경기도,남양주,201901,41,69,0.004,0.014,0.033,0.7
경기도,용인,201901,43,66,0.004,0.01,0.044,0.7
경기도,김포,201901,42,75,0.004,0.017,0.025,0.6
경기도,오산,201901,46,76,0.005,0.013,0.036,0.7
경기도,하남,201901,40,88,0.005,0.009,0.045,0.8
경기도,화성,201901,43,71,0.004,0.014,0.028,0.6
경기도,양주,201901,48,84,0.004,0.019,0.026,0.6
경기도,동두천,201901,43,74,0.005,0.015,0.028,0.7
경기도,안성,201901,49,75,0.004,0.016,0.029,0.6
경기도,이천,201901,46,77,0.005,0.011,0.035,0.8
경기도,파주,201901,47,76,0.005,0.014,0.033,0.9
경기도,포천,201901,47,85,0.006,0.018,0.022,0.8
경기도,여주,201901,49,78,0.004,0.011,0.031,0.8
경기도,연천,201901,30,55,0.004,0.017,0.016,0.7
경기도,가평,201901,36,58,0.003,0.017,0.02,0.7
경기도,양평,201901,41,70,0.003,0.013,0.029,0.7
경기도,도평균,201901,41,72,0.005,0.013,0.036,0.7
경기도,수원,201912,29,43,0.003,0.008,0.038,0.7
경기도,안양,201912,33*,49,0.004,0.01,0.038,0.7
경기도,성남,201912,29,43,0.003,0.01,0.036,0.7
경기도,의정부,201912,31,45,0.004,0.012,0.035,0.7
경기도,광명,201912,32,42*,0.004,0.013,0.036,0.7
경기도,안산,201912,27,45,0.004,0.013,0.037,0.6
경기도,평택,201912,29,47,0.004,0.014,0.028,0.5
경기도,과천,201912,27,43,0.003,0.011,0.034,0.7
경기도,구리,201912,30,48,0.003,0.012,0.029,0.5
경기도,의왕,201912,35,46,0.003,0.009,0.037,0.7
경기도,고양,201912,27,44,0.004,0.015,0.025,0.6
경기도,광주,201912,34,57,0.003,0.006,0.036,0.7
경기도,군포,201912,28,43,0.004,0.012,0.036,0.5
경기도,시흥,201912,35,52,0.004,0.012,0.037,0.6
경기도,부천,201912,34,52,0.005,0.011,0.036,0.6
경기도,남양주,201912,31,44,0.003,0.012,0.028,0.6
경기도,용인,201912,35,50,0.003,0.009,0.032,0.6
경기도,김포,201912,32,48,0.004,0.016,0.024,0.5
경기도,오산,201912,29,41,0.003,0.011,0.035,0.6
경기도,하남,201912,25,43,0.003,0.011,0.033,0.6
경기도,화성,201912,32,46,0.005,0.015,0.025,0.5
경기도,양주,201912,29,42,0.003,0.014,0.023,0.5
경기도,동두천,201912,32,48,0.006,0.014,0.024,0.6
경기도,안성,201912,33,48,0.003,0.014,0.024,0.5
경기도,이천,201912,34,47,0.003,0.01,0.026,0.7
경기도,파주,201912,35,50,0.004,0.014,0.029,0.6
경기도,포천,201912,33,56,0.004,0.017,0.02,0.6
경기도,여주,201912,41,49,0.005,0.007,0.028,0.8
경기도,연천,201912,25,40,0.003,0.015,0.014,0.5
경기도,가평,201912,24,38,0.004,0.014,0.017,0.6
경기도,양평,201912,28,42,0.002,0.012,0.02,0.6
경기도,도평균,201912,31,47,0.004,0.012,0.031,0.6
경기도,수원,201911,21,42,0.003,0.012,0.035,0.6
경기도,안양,201911,21,48,0.003,0.012,0.036,0.6
경기도,성남,201911,20,42,0.003,0.011,0.035,0.6
경기도,의정부,201911,22,45,0.003,0.013,0.032,0.7
경기도,광명,201911,23,49*,0.004,0.014,0.039,0.6
경기도,안산,201911,20,44,0.004,0.015,0.037,0.6
경기도,평택,201911,24,51,0.004,0.016,0.028,0.4
경기도,과천,201911,18,44,0.003,0.012,0.033,0.7
경기도,구리,201911,22,46,0.003,0.013,0.028,0.4
경기도,의왕,201911,24,44,0.003,0.013,0.035,0.6
경기도,고양,201911,21,47,0.004,0.016,0.025,0.5
경기도,광주,201911,22,47,0.003,0.009,0.032,0.6
경기도,군포,201911,21,43,0.004,0.014,0.034,0.5
경기도,시흥,201911,26,53,0.004,0.015,0.036,0.6
경기도,부천,201911,28,57,0.005,0.013,0.037,0.6
경기도,남양주,201911,22,44,0.003,0.014,0.026,0.5
경기도,용인,201911,24,47,0.003,0.012,0.03,0.6
경기도,김포,201911,22,49,0.003,0.018,0.022,0.4
경기도,오산,201911,22,44,0.004,0.015,0.035,0.5
경기도,하남,201911,19,43,0.003,0.013,0.034,0.5
경기도,화성,201911,25,47,0.005,0.018,0.024,0.5
경기도,양주,201911,24,47,0.003,0.016,0.022,0.5
경기도,동두천,201911,24,47,0.005,0.017,0.018,0.5
경기도,안성,201911,27,53,0.003,0.018,0.023,0.4
경기도,이천,201911,26,46,0.003,0.013,0.023,0.6
경기도,파주,201911,26,53,0.003,0.014,0.026,0.6
경기도,포천,201911,24,52,0.004,0.02,0.013,0.5
경기도,여주,201911,34,49,0.004,0.01,0.024,0.6
경기도,연천,201911,18,39,0.003,0.018,0.012,0.5
경기도,가평,201911,16,35,0.004,0.016,0.013,0.5
경기도,양평,201911,20,40,0.002,0.016,0.016,0.5
경기도,도평균,201911,23,47,0.004,0.014,0.03,0.6
경기도,수원,201910,16,32,0.002,0.019,0.026,0.6
경기도,안양,201910,14,36,0.003,0.019,0.027,0.4
경기도,성남,201910,14,33,0.002,0.018,0.025,0.5
경기도,의정부,201910,15,34,0.003,0.02,0.022,0.5
경기도,광명,201910,17,41,0.003,0.023,0.032,0.5
경기도,안산,201910,16,36,0.004,0.022,0.029,0.5
경기도,평택,201910,19,43,0.004,0.022,0.021,0.3
경기도,과천,201910,13,33,0.003,0.018,0.024,0.5
경기도,구리,201910,15,34,0.003,0.021,0.02,0.3
경기도,의왕,201910,17,33,0.002,0.02,0.026,0.5
경기도,고양,201910,15,37,0.003,0.025,0.018,0.4
경기도,광주,201910,14,32,0.002,0.016,0.02,0.4
경기도,군포,201910,19,36,0.003,0.022,0.026,0.4
경기도,시흥,201910,22,46,0.003,0.022,0.029,0.5
경기도,부천,201910,23,51,0.005,0.02,0.03,0.4
경기도,남양주,201910,14*,32,0.002,0.022,0.017,0.4
경기도,용인,201910,16,34,0.002,0.019,0.02,0.4
경기도,김포,201910,18,42,0.003,0.028,0.016,0.4
경기도,오산,201910,14,31,0.003,0.021,0.028,0.4
경기도,하남,201910,10,27,0.003,0.02,0.024,0.4
경기도,화성,201910,20,39,0.005,0.026,0.017,0.4
경기도,양주,201910,20,37,0.003,0.023,0.016,0.4
경기도,동두천,201910,16,33,0.003,0.023,0.012,0.3
경기도,안성,201910,17,37,0.002,0.025,0.015,0.4
경기도,이천,201910,18,35,0.003,0.02,0.015,0.4
경기도,파주,201910,20,45,0.002,0.023,0.018,0.4
경기도,포천,201910,14,35,0.004,0.025,0.011,0.4
경기도,여주,201910,22,34,0.003,0.016,0.016,0.4
경기도,연천,201910,11,29,0.003,0.023,0.007,0.4
경기도,가평,201910,10,26,0.004,0.021,0.008,0.4
경기도,양평,201910,14,29,0.002,0.021,0.009,0.4
경기도,도평균,201910,17,37,0.003,0.021,0.022,0.4
경기도,수원,201809,15,21,0.002,0.025,0.021,0.5
경기도,안양,201809,14,26,0.003,0.024,0.022,0.4
경기도,성남,201809,15*,25,0.003,0.024,0.022,0.4
경기도,의정부,201809,9*,25,0.002,0.029,0.01,0.4
경기도,광명,201809,14,25,0.002,0.026,0.023,0.4
경기도,안산,201809,13,23,0.003,0.028,0.02,0.4
경기도,평택,201809,16,32,0.004,0.026,0.015,0.4
경기도,과천,201809,14,23,0.002,0.021,0.019,0.4
경기도,구리,201809,12,24,0.002,0.023,0.015,0.3
경기도,의왕,201809,13,22,0.002,0.024,0.02,0.5
경기도,고양,201809,11,26,0.003,0.028,0.014,0.3
경기도,광주,201809,15,23,0.004,0.021,0.016,0.3
경기도,군포,201809,12,31,0.003,0.025,0.018,0.4
경기도,시흥,201809,14,28,0.003,0.027,0.023,0.5
경기도,부천,201809,14,30,0.003,0.027,0.022,0.4
경기도,남양주,201809,12,21,0.002,0.029,0.012,0.3
경기도,용인,201809,13,23,0.003,0.022,0.021,0.4
경기도,김포,201809,8,21,0.003,0.029,0.014,0.3
경기도,오산,201809,11,29,0.003,0.027,0.023,0.3
경기도,하남,201809,14,24,0.003,0.026,0.02,0.3
경기도,화성,201809,12,26,0.003,0.031,0.013,0.4
경기도,양주,201809,9,24,0.003,0.032,0.008,0.3
경기도,동두천,201809,10,21,0.003,0.027,0.01,0.4
경기도,안성,201809,13*,20,0.002,0.023,0.011,0.4
경기도,이천,201809,9,23,0.003,0.026,0.012,0.3
경기도,파주,201809,14,26,0.002,0.026,0.014,0.4
경기도,포천,201809,13,19,0.003,0.028,0.008,0.3
경기도,여주,201809,6,25,0.004,0.025,0.01,0.4
경기도,연천,201809,5,15,0.003,0.028,0.006,0.3
경기도,가평,201809,9,14,0.003,0.024,0.006,0.3
경기도,양평,201809,15,21,0.002,0.024,0.008,0.3
경기도,도평균,201809,13,24,0.003,0.026,0.017,0.4
경기도,수원,201808,11,26,0.003,0.031,0.017,0.5
경기도,안양,201808,12,26,0.003,0.029,0.017,0.4
경기도,성남,201808,11,28,0.003,0.028,0.019,0.4
경기도,의정부,201808,8,21,0.002,0.032,0.008,0.3
경기도,광명,201808,11,27,0.003,0.03,0.02,0.4
경기도,안산,201808,9,26,0.004,0.03,0.015,0.3
경기도,평택,201808,13,32,0.005,0.028,0.012,0.4
경기도,과천,201808,10,27,0.002,0.025,0.017,0.4
경기도,구리,201808,15,23,0.002,0.03,0.013,0.3
경기도,의왕,201808,10,25,0.003,0.028,0.016,0.5
경기도,고양,201808,13,24,0.003,0.031,0.011,0.3
경기도,광주,201808,11,24,0.004,0.029,0.015,0.4
경기도,군포,201808,14,26,0.003,0.029,0.017,0.4
경기도,시흥,201808,14,30,0.004,0.031,0.019,0.5
경기도,부천,201808,13,28,0.003,0.03,0.019,0.4
경기도,남양주,201808,10,23,0.003,0.033,0.013,0.3
경기도,용인,201808,10,24,0.003,0.026,0.018,0.4
경기도,김포,201808,10,21,0.003,0.033,0.011,0.2
경기도,오산,201808,12,34,0.003,0.028,0.019,0.3
경기도,하남,201808,9,27,0.003,0.027,0.021,0.3
경기도,화성,201808,14,24,0.003,0.031,0.01,0.3
경기도,양주,201808,11,17,0.004,0.039,0.006,0.3
경기도,동두천,201808,10,17,0.003,0.036,0.008,0.3
경기도,안성,201808,11,23*,0.003**,0.031*,0.010*,0.3*
경기도,이천,201808,11,21,0.003,0.03,0.01,0.3
경기도,파주,201808,13,25,0.002,0.03,0.011,0.5
경기도,포천,201808,12,20,0.003,0.032,0.007,0.3
경기도,여주,201808,7,19,0.004,0.032,0.009,0.4
